clean_name,season,position,games,fantasy_points_ppr,targets,carries,receiving_yards,rushing_yards,receptions,receiving_tds,rushing_tds,passing_yards,passing_tds,interceptions,team,name,player_key,avg_fantasy_points_3yr,avg_targets_3yr,avg_carries_3yr,performance_trend_pct,consistency_score,seasons_played,total_games,avg_opportunity,total_touches,yards_per_touch,passing_efficiency,catch_rate,yards_per_target,points_per_game,opportunity_share
JFIELDS,2023,RB,16.0,40.0,0.0,44.0,0.0,220.0,0.0,0.0,3.0,0.0,0.0,0.0,PIT,J.FIELDS,JFIELDS_RB,32.75,0.0,38.0,56.86274509803921,3.194172011566818,2,31.0,38.0,44.0,5.0,0.0,0.0,0.0,2.5,44.0
JFORD,2023,RB,16.0,103.4,36.0,77.0,165.0,419.0,33.0,0.0,2.0,0.0,0.0,0.0,CLE,J.FORD,JFORD_RB,92.6,31.0,74.5,26.405867970660157,6.0627859201735435,2,31.0,105.5,113.0,5.168141592920354,0.0,0.0,0.0,6.4625,113.0
JGIBBS,2023,RB,16.0,255.2,37.0,221.0,374.0,1098.0,54.0,0.0,9.0,0.0,0.0,0.0,DET,J.GIBBS,JGIBBS_RB,225.55,37.0,194.0,30.270546197039295,5.379019713208292,2,31.0,231.0,258.0,5.705426356589148,0.0,0.0,0.0,15.95,258.0
JGOFF,2022,WR,15.0,36.2,10.0,9.0,60.0,32.0,9.0,3.0,0.0,0.0,0.0,0.0,DET,J.GOFF,JGOFF_WR,36.2,10.0,9.0,0.0,0.0,1,15.0,19.0,0.0,0.0,0.0,0.9,6.0,2.4133333333333336,19.0
JGOFF,2023,RB,16.0,39.2,13.0,16.0,83.0,39.0,9.0,3.0,0.0,0.0,0.0,0.0,DET,J.GOFF,JGOFF_RB,39.2,13.0,16.0,0.0,0.0,1,16.0,29.0,29.0,4.206896551724138,0.0,0.0,0.0,2.45,29.0
JHASTY,2023,RB,16.0,12.6,9.0,13.0,40.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,NE,J.HASTY,JHASTY_RB,12.75,8.0,12.5,-2.3255813953488427,60.1040764008564,2,31.0,20.5,22.0,3.909090909090909,0.0,0.0,0.0,0.7875,22.0
JHERBERT,2023,RB,16.0,32.8,0.0,27.0,0.0,268.0,0.0,0.0,1.0,0.0,0.0,0.0,LAC,J.HERBERT,JHERBERT_RB,26.75,0.0,30.5,58.45410628019323,3.1264638672297766,2,31.0,30.5,27.0,9.925925925925926,0.0,0.0,0.0,2.05,27.0
JHILL,2023,WR,16.0,129.0,50.0,41.0,407.0,203.0,50.0,3.0,0.0,0.0,0.0,0.0,BAL,J.HILL,JHILL_WR,113.55,45.0,39.0,31.49847094801224,5.196891586002101,2,31.0,84.0,0.0,0.0,0.0,1.0,8.14,8.0625,91.0
JHURTS,2023,RB,16.0,135.0,1.0,130.0,0.0,450.0,0.0,0.0,15.0,0.0,0.0,0.0,PHI,J.HURTS,JHURTS_RB,136.2,1.0,118.0,-1.7467248908296984,80.25661966467295,2,31.0,119.0,131.0,3.435114503816794,0.0,0.0,0.0,8.4375,131.0
JJACOBS,2023,RB,16.0,121.9,4.0,236.0,40.0,959.0,4.0,0.0,3.0,0.0,0.0,0.0,GB,J.JACOBS,JJACOBS_RB,109.85,3.5,218.0,24.642126789366063,6.446114515630059,2,31.0,221.5,240.0,4.1625,0.0,0.0,0.0,7.61875,240.0
JJEFFERSON,2023,WR,16.0,235.0,140.0,0.0,1140.0,0.0,79.0,7.0,0.0,0.0,0.0,0.0,DET,J.JEFFERSON,JJEFFERSON_WR,222.5,133.0,0.0,11.904761904761903,12.586500705120546,2,31.0,133.0,0.0,0.0,0.0,0.5642857142857143,8.142857142857142,14.6875,140.0
JJENNINGS,2023,WR,16.0,145.6,96.0,0.0,736.0,0.0,54.0,3.0,0.0,0.0,0.0,0.0,SF,J.JENNINGS,JJENNINGS_WR,127.3,88.0,0.0,33.57798165137614,4.918835696450684,2,31.0,88.0,0.0,0.0,0.0,0.5625,7.666666666666667,9.1,96.0
JJEUDY,2023,WR,16.0,182.0,94.0,0.0,960.0,0.0,68.0,3.0,0.0,0.0,0.0,0.0,CLE,J.JEUDY,JJEUDY_WR,169.85,98.5,0.0,15.409004438807871,9.884945414365022,2,31.0,98.5,0.0,0.0,0.0,0.723404255319149,10.212765957446809,11.375,94.0
JJOHNSON,2023,TE,16.0,126.0,54.0,4.0,604.0,16.0,52.0,2.0,0.0,0.0,0.0,0.0,GB,J.JOHNSON,JJOHNSON_TE,109.85,50.0,3.0,34.471718249733186,4.809639623117167,2,31.0,53.0,0.0,0.0,0.0,0.9629629629629629,11.185185185185185,7.875,58.0
JJONES,2023,RB,16.0,18.5,6.0,24.0,50.0,95.0,4.0,0.0,0.0,0.0,0.0,0.0,BAL,J.JONES,JJONES_RB,17.2,5.5,18.5,16.35220125786163,9.355566643391246,2,31.0,24.0,30.0,4.833333333333333,0.0,0.0,0.0,1.15625,30.0
JLOVE,2023,RB,16.0,10.7,1.0,14.0,10.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,GB,J.LOVE,JLOVE_RB,9.1,1.0,13.0,42.66666666666666,4.0216698179984895,2,31.0,14.0,15.0,6.466666666666667,0.0,0.0,0.0,0.66875,15.0
JMASON,2023,RB,16.0,91.6,9.0,116.0,93.0,553.0,9.0,0.0,3.0,0.0,0.0,0.0,SF,J.MASON,JMASON_RB,79.85,7.5,121.5,34.50807635829663,4.805317147042198,2,31.0,129.0,125.0,5.168,0.0,0.0,0.0,5.725,125.0
JMCLAUGHLIN,2023,RB,16.0,72.8,18.0,78.0,64.0,434.0,17.0,1.0,0.0,0.0,0.0,0.0,DEN,J.MCLAUGHLIN,JMCLAUGHLIN_RB,67.7,18.5,79.0,16.293929712460056,9.386495899280254,2,31.0,97.5,96.0,5.1875,0.0,0.0,0.0,4.55,96.0
JMCMILLAN,2023,TE,16.0,108.5,43.0,2.0,411.0,34.0,34.0,5.0,0.0,0.0,0.0,0.0,TB,J.MCMILLAN,JMCMILLAN_TE,100.6,41.0,2.5,17.04422869471413,9.004423061691986,2,31.0,43.5,0.0,0.0,0.0,0.7906976744186046,9.55813953488372,6.78125,45.0
JMCNICHOLS,2023,RB,16.0,42.8,8.0,51.0,21.0,167.0,6.0,0.0,3.0,0.0,0.0,0.0,WAS,J.MCNICHOLS,JMCNICHOLS_RB,41.849999999999994,8.5,38.0,4.645476772616133,31.149914518586353,2,31.0,46.5,59.0,3.1864406779661016,0.0,0.0,0.0,2.675,59.0
JMETCHIE,2023,TE,16.0,42.7,33.0,0.0,217.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,HOU,J.METCHIE,JMETCHIE_TE,41.2,34.0,0.0,7.556675062972292,19.42186625659051,2,31.0,34.0,0.0,0.0,0.0,0.6363636363636364,6.575757575757576,2.66875,33.0
JMEYERS,2023,WR,16.0,164.1,105.0,0.0,839.0,2.0,74.0,1.0,0.0,0.0,0.0,0.0,LV,J.MEYERS,JMEYERS_WR,144.7,105.5,0.0,30.965682362330405,5.274141816375949,2,31.0,105.5,0.0,0.0,0.0,0.7047619047619048,7.9904761904761905,10.25625,105.0
JMIMS,2023,WR,16.0,20.7,16.0,15.0,55.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,NO,J.MIMS,JMIMS_WR,19.15,15.5,12.5,17.61363636363635,8.736190232078965,2,31.0,28.0,0.0,0.0,0.0,0.5625,3.4375,1.29375,31.0
JMINGO,2023,TE,16.0,23.6,31.0,0.0,83.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,CAR,J.MINGO,JMINGO_TE,22.5,33.5,0.5,10.280373831775714,14.463547796997544,2,31.0,34.0,0.0,0.0,0.0,0.4838709677419355,2.6774193548387095,1.475,31.0
JMIXON,2023,RB,16.0,191.8,49.0,196.0,253.0,885.0,24.0,0.0,9.0,0.0,0.0,0.0,HOU,J.MIXON,JMIXON_RB,192.2,46.5,199.0,-0.4153686396676962,339.76480836014326,2,31.0,245.5,245.0,4.644897959183673,0.0,0.0,0.0,11.9875,245.0
JMUNDT,2023,WR,16.0,36.6,25.0,0.0,156.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,MIN,J.MUNDT,JMUNDT_WR,29.75,23.5,0.0,59.82532751091705,3.071011202963472,2,31.0,23.5,0.0,0.0,0.0,0.6,6.24,2.2875,25.0
JNAILOR,2022,WR,15.0,84.9,23.0,2.0,319.0,0.0,23.0,5.0,0.0,0.0,0.0,0.0,MIN,J.NAILOR,JNAILOR_WR,84.9,23.0,2.0,0.0,0.0,1,15.0,25.0,0.0,0.0,0.0,1.0,13.869565217391305,5.66,25.0
JNAILOR,2023,TE,16.0,103.3,37.0,2.0,353.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,MIN,J.NAILOR,JNAILOR_TE,103.3,37.0,2.0,0.0,0.0,1,16.0,39.0,0.0,0.0,0.0,0.7027027027027027,9.54054054054054,6.45625,39.0
JOJUKWU,2023,RB,16.0,18.6,0.0,19.0,0.0,66.0,0.0,0.0,2.0,0.0,0.0,0.0,TEN,J.OJUKWU,JOJUKWU_RB,18.6,0.0,19.0,0.0,0.0,1,16.0,19.0,19.0,3.473684210526316,0.0,0.0,0.0,1.1625,19.0
JOLIVER,2023,WR,16.0,42.2,23.0,0.0,182.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,MIN,J.OLIVER,JOLIVER_WR,37.6,22.5,0.0,27.878787878787886,5.779829341872648,2,31.0,22.5,0.0,0.0,0.0,0.782608695652174,7.913043478260869,2.6375,23.0
JONATHAN TAYLOR,2024,RB,14.0,228.7,31.0,303.0,136.0,1431.0,18.0,1.0,11.0,0.0,0.0,0.0,IND,JONATHAN TAYLOR,JONATHAN TAYLOR_RB,228.7,31.0,303.0,0.0,0.0,1,14.0,334.0,334.0,4.691616766467066,0.0,0.0,0.0,16.335714285714285,334.0
JOS ALLEN,2024,QB,17.0,408.5,0.0,101.0,0.0,524.0,0.0,0.0,12.0,4306.0,28.0,6.0,BUF,JOS ALLEN,JOS ALLEN_QB,408.5,0.0,101.0,0.0,0.0,1,17.0,101.0,0.0,0.0,6.502554575011612,0.0,0.0,24.029411764705884,101.0
JPALMER,2023,TE,16.0,68.9,52.0,0.0,399.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,LAC,J.PALMER,JPALMER_TE,70.4,50.5,0.0,-4.172461752433936,33.186878263688634,2,31.0,50.5,0.0,0.0,0.0,0.5576923076923077,7.673076923076923,4.30625,52.0
JPOLK,2022,WR,15.0,18.8,21.0,0.0,58.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,NE,J.POLK,JPOLK_WR,18.8,21.0,0.0,0.0,0.0,1,15.0,21.0,0.0,0.0,0.0,0.3333333333333333,2.761904761904762,1.2533333333333334,21.0
JPOLK,2023,TE,16.0,20.0,32.0,0.0,60.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,NE,J.POLK,JPOLK_TE,20.0,32.0,0.0,0.0,0.0,1,16.0,32.0,0.0,0.0,0.0,0.25,1.875,1.25,32.0
JREAGOR,2023,WR,16.0,12.3,9.0,2.0,73.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,LAC,J.REAGOR,JREAGOR_WR,12.3,9.0,2.0,0.0,0.0,1,16.0,11.0,0.0,0.0,0.0,0.5555555555555556,8.11111111111111,0.76875,11.0
JREED,2023,TE,16.0,157.1,50.0,14.0,685.0,116.0,47.0,5.0,0.0,0.0,0.0,0.0,GB,J.REED,JREED_TE,149.6,44.0,13.5,10.555946516537649,14.104423262067668,2,31.0,57.5,0.0,0.0,0.0,0.94,13.7,9.81875,64.0
JREYNOLDS,2023,WR,16.0,19.7,13.0,0.0,107.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,DEN,J.REYNOLDS,JREYNOLDS_WR,16.75,13.5,0.0,42.75362318840579,4.0149283338558215,2,31.0,13.5,0.0,0.0,0.0,0.6923076923076923,8.23076923076923,1.23125,13.0
JRUCKERT,2023,WR,16.0,20.8,15.0,0.0,68.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,NYJ,J.RUCKERT,JRUCKERT_WR,19.25,16.5,0.0,17.51412429378532,8.78181002441357,2,31.0,16.5,0.0,0.0,0.0,0.9333333333333333,4.533333333333333,1.3,15.0
JSANDERS,2022,WR,15.0,42.0,23.0,0.0,230.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,CAR,J.SANDERS,JSANDERS_WR,42.0,23.0,0.0,0.0,0.0,1,15.0,23.0,0.0,0.0,0.0,0.8260869565217391,10.0,2.8,23.0
JSANDERS,2023,TE,16.0,36.2,35.0,0.0,202.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,CAR,J.SANDERS,JSANDERS_TE,36.2,35.0,0.0,0.0,0.0,1,16.0,35.0,0.0,0.0,0.0,0.45714285714285713,5.771428571428571,2.2625,35.0
JSMITH,2023,WR,16.0,419.4,221.0,4.0,1558.0,16.0,190.0,12.0,0.0,0.0,0.0,0.0,SEA,J.SMITH,JSMITH_WR,406.6,224.0,4.0,6.500761808024369,22.461688846128958,2,31.0,228.0,0.0,0.0,0.0,0.8597285067873304,7.049773755656108,26.2125,225.0
JTAYLOR,2023,RB,16.0,195.7,27.0,235.0,105.0,1152.0,16.0,0.0,9.0,0.0,0.0,0.0,IND,J.TAYLOR,JTAYLOR_RB,180.3,25.5,219.5,18.67798665858095,8.278659262852896,2,31.0,245.0,262.0,4.797709923664122,0.0,0.0,0.0,12.23125,262.0
JTOLBERT,2023,TE,16.0,117.2,70.0,0.0,512.0,0.0,36.0,5.0,0.0,0.0,0.0,0.0,DAL,J.TOLBERT,JTOLBERT_TE,107.35,62.5,0.0,20.205128205128208,7.70638710257623,2,31.0,62.5,0.0,0.0,0.0,0.5142857142857142,7.314285714285714,7.325,70.0
JWADDLE,2023,TE,16.0,101.7,67.0,3.0,558.0,9.0,39.0,1.0,0.0,0.0,0.0,0.0,MIA,J.WADDLE,JWADDLE_TE,105.30000000000001,57.5,2.5,-6.611570247933886,20.68287334970651,2,31.0,60.0,0.0,0.0,0.0,0.582089552238806,8.328358208955224,6.35625,70.0
JWARREN,2023,RB,16.0,110.4,44.0,103.0,277.0,487.0,28.0,0.0,1.0,0.0,0.0,0.0,PIT,J.WARREN,JWARREN_RB,100.65,38.5,86.0,21.45214521452145,7.299517695018053,2,31.0,124.5,147.0,5.197278911564626,0.0,0.0,0.0,6.9,147.0
JWHITTINGTON,2023,WR,16.0,35.4,21.0,2.0,193.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,LA,J.WHITTINGTON,JWHITTINGTON_WR,36.45,17.0,1.5,-5.600000000000003,24.54670683261871,2,31.0,18.5,0.0,0.0,0.0,0.7142857142857143,9.19047619047619,2.2125,23.0
JWHYLE,2023,WR,16.0,40.1,24.0,0.0,181.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,TEN,J.WHYLE,JWHYLE_WR,35.2,24.5,0.0,32.34323432343235,5.079624224033974,2,31.0,24.5,0.0,0.0,0.0,0.9166666666666666,7.541666666666667,2.50625,24.0
JWILLIAMS,2023,RB,16.0,220.3,72.0,95.0,786.0,407.0,65.0,3.0,3.0,0.0,0.0,0.0,DEN,J.WILLIAMS,JWILLIAMS_RB,205.05,76.0,80.0,16.069546891464697,9.507688228347645,2,31.0,156.0,167.0,7.1437125748503,0.0,0.0,0.0,13.76875,167.0
JWILSON,2023,WR,16.0,20.9,14.0,13.0,39.0,40.0,7.0,1.0,0.0,0.0,0.0,0.0,MIA,J.WILSON,JWILSON_WR,17.1,13.5,13.0,57.14285714285713,3.181980515339465,2,31.0,26.5,0.0,0.0,0.0,0.5,2.7857142857142856,1.30625,27.0
JWRIGHT,2023,RB,16.0,26.1,6.0,54.0,8.0,223.0,3.0,0.0,0.0,0.0,0.0,0.0,MIA,J.WRIGHT,JWRIGHT_RB,23.9,4.5,51.5,20.276497695852544,7.681750941072034,2,31.0,56.0,60.0,3.85,0.0,0.0,0.0,1.63125,60.0
KALLEN,2023,WR,16.0,140.8,109.0,0.0,528.0,0.0,58.0,5.0,0.0,0.0,0.0,0.0,CHI,K.ALLEN,KALLEN_WR,137.05,105.0,0.0,5.6264066016504115,25.842395829764357,2,31.0,105.0,0.0,0.0,0.0,0.5321100917431193,4.844036697247707,8.8,109.0
KAUSTIN,2023,WR,16.0,18.2,17.0,0.0,107.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,NO,K.AUSTIN,KAUSTIN_WR,17.05,14.5,0.0,14.46540880503144,10.48362662541795,2,31.0,14.5,0.0,0.0,0.0,0.4117647058823529,6.294117647058823,1.1375,17.0
KBOURNE,2023,TE,16.0,57.5,36.0,0.0,281.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,NE,K.BOURNE,KBOURNE_TE,55.3,33.5,0.0,8.286252354048962,17.77409318164368,2,31.0,33.5,0.0,0.0,0.0,0.6388888888888888,7.805555555555555,3.59375,36.0
KBOUTTE,2023,TE,16.0,80.3,56.0,0.0,413.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,NE,K.BOUTTE,KBOUTTE_TE,79.25,47.0,0.0,2.685421994884903,53.36972610384195,2,31.0,47.0,0.0,0.0,0.0,0.48214285714285715,7.375,5.01875,56.0
KCOLEMAN,2023,TE,16.0,79.3,47.0,0.0,478.0,5.0,25.0,1.0,0.0,0.0,0.0,0.0,BUF,K.COLEMAN,KCOLEMAN_TE,73.65,47.5,0.0,16.617647058823525,9.217418483962698,2,31.0,47.5,0.0,0.0,0.0,0.5319148936170213,10.170212765957446,4.95625,47.0
KGAINWELL,2023,RB,16.0,43.7,19.0,68.0,125.0,162.0,15.0,0.0,0.0,0.0,0.0,0.0,PHI,K.GAINWELL,KGAINWELL_RB,39.900000000000006,17.0,59.0,21.052631578947373,7.424621202458749,2,31.0,76.0,87.0,3.2988505747126435,0.0,0.0,0.0,2.73125,87.0
KGRANSON,2023,WR,16.0,33.0,27.0,0.0,170.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,IND,K.GRANSON,KGRANSON_WR,30.3,23.5,0.0,19.56521739130434,7.935309433315702,2,31.0,23.5,0.0,0.0,0.0,0.5925925925925926,6.296296296296297,2.0625,27.0
KHERBERT,2023,RB,16.0,17.5,8.0,27.0,19.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,CIN,K.HERBERT,KHERBERT_RB,18.35,7.5,24.0,-8.854166666666663,15.265187570321359,2,31.0,31.5,35.0,3.2857142857142856,0.0,0.0,0.0,1.09375,35.0
KHODGE,2023,WR,16.0,13.7,11.0,0.0,97.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,ATL,K.HODGE,KHODGE_WR,13.7,11.0,0.0,0.0,0.0,1,16.0,11.0,0.0,0.0,0.0,0.36363636363636365,8.818181818181818,0.85625,11.0
KHUNT,2023,RB,16.0,127.7,20.0,136.0,125.0,672.0,18.0,0.0,5.0,0.0,0.0,0.0,KC,K.HUNT,KHUNT_RB,123.30000000000001,24.0,153.5,7.40117746005046,19.815060481886672,2,31.0,177.5,156.0,5.108974358974359,0.0,0.0,0.0,7.98125,156.0
KJUSZCZYK,2023,WR,16.0,41.0,20.0,4.0,139.0,21.0,13.0,2.0,0.0,0.0,0.0,0.0,SF,K.JUSZCZYK,KJUSZCZYK_WR,42.85,20.0,3.5,-8.27740492170023,16.378121931807318,2,31.0,23.5,0.0,0.0,0.0,0.65,6.95,2.5625,24.0
KMCINTOSH,2023,RB,16.0,19.0,3.0,22.0,16.0,154.0,2.0,0.0,0.0,0.0,0.0,0.0,SEA,K.MCINTOSH,KMCINTOSH_RB,17.8,2.5,19.5,14.457831325301196,10.48875058760046,2,31.0,22.0,25.0,6.8,0.0,0.0,0.0,1.1875,25.0
KMILLER,2023,RB,16.0,20.2,5.0,26.0,26.0,136.0,4.0,0.0,0.0,0.0,0.0,0.0,NO,K.MILLER,KMILLER_RB,19.65,4.5,26.0,5.75916230366491,25.26299681875579,2,31.0,30.5,31.0,5.225806451612903,0.0,0.0,0.0,1.2625,31.0
KMURRAY,2023,RB,16.0,56.7,4.0,49.0,8.0,419.0,2.0,0.0,2.0,0.0,0.0,0.0,ARI,K.MURRAY,KMURRAY_RB,53.5,4.0,44.0,12.723658051689874,11.82194149796258,2,31.0,48.0,53.0,8.056603773584905,0.0,0.0,0.0,3.54375,53.0
KPITTS,2023,TE,16.0,104.6,71.0,0.0,446.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,ATL,K.PITTS,KPITTS_TE,95.65,61.0,0.0,20.645905420991916,7.556956829105397,2,31.0,61.0,0.0,0.0,0.0,0.5915492957746479,6.28169014084507,6.5375,71.0
KRAYMOND,2023,WR,16.0,39.3,17.0,1.0,183.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,DET,K.RAYMOND,KRAYMOND_WR,37.65,18.0,1.0,9.166666666666659,16.13489109798396,2,31.0,19.0,0.0,0.0,0.0,0.8823529411764706,10.764705882352942,2.45625,18.0
KSHAKIR,2023,WR,16.0,155.0,91.0,1.0,728.0,2.0,76.0,1.0,0.0,0.0,0.0,0.0,BUF,K.SHAKIR,KSHAKIR_WR,138.7,93.5,1.0,26.63398692810457,6.016914757703935,2,31.0,94.5,0.0,0.0,0.0,0.8351648351648352,8.0,9.6875,92.0
KTURPIN,2023,TE,16.0,70.7,35.0,8.0,343.0,64.0,24.0,1.0,0.0,0.0,0.0,0.0,DAL,K.TURPIN,KTURPIN_TE,68.45,34.5,9.5,6.797583081570997,21.511759632097412,2,31.0,44.0,0.0,0.0,0.0,0.6857142857142857,9.8,4.41875,43.0
KVIDAL,2023,RB,16.0,20.9,6.0,37.0,40.0,119.0,5.0,0.0,0.0,0.0,0.0,0.0,LAC,K.VIDAL,KVIDAL_RB,19.85,6.5,33.0,11.170212765957436,13.367685339574269,2,31.0,39.5,43.0,3.697674418604651,0.0,0.0,0.0,1.30625,43.0
KWALKER,2023,RB,16.0,139.5,39.0,91.0,267.0,458.0,31.0,0.0,6.0,0.0,0.0,0.0,SEA,K.WALKER,KWALKER_RB,129.1,34.5,96.0,17.523167649536646,8.777642831844547,2,31.0,130.5,130.0,5.576923076923077,0.0,0.0,0.0,8.71875,130.0
KWILLIAMS,2023,RB,16.0,222.8,40.0,305.0,192.0,986.0,33.0,2.0,10.0,0.0,0.0,0.0,LA,K.WILLIAMS,KWILLIAMS_RB,218.8,36.5,266.0,3.7243947858472994,38.67874093090415,2,31.0,302.5,345.0,3.4144927536231884,0.0,0.0,0.0,13.925,345.0
LAMAR JACKSON,2024,QB,17.0,433.7,0.0,148.0,0.0,915.0,0.0,0.0,4.0,3955.0,41.0,4.0,BAL,LAMAR JACKSON,LAMAR JACKSON_QB,433.7,0.0,148.0,0.0,0.0,1,17.0,148.0,0.0,0.0,10.366624525916562,0.0,0.0,25.511764705882353,148.0
LFARRELL,2023,WR,16.0,12.9,14.0,0.0,59.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,JAX,L.FARRELL,LFARRELL_WR,11.850000000000001,12.5,0.0,19.44444444444444,7.980205101962468,2,31.0,12.5,0.0,0.0,0.0,0.5,4.214285714285714,0.80625,14.0
LHUMPHREY,2023,TE,16.0,39.0,35.0,0.0,170.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,DEN,L.HUMPHREY,LHUMPHREY_TE,40.6,34.0,0.0,-7.582938388625599,17.942834572608625,2,31.0,34.0,0.0,0.0,0.0,0.6285714285714286,4.857142857142857,2.4375,35.0
LJACKSON,2023,RB,16.0,79.3,0.0,101.0,0.0,673.0,0.0,0.0,2.0,0.0,0.0,0.0,BAL,L.JACKSON,LJACKSON_RB,89.0,0.0,98.0,-19.655521783181364,6.487886961402341,2,31.0,98.0,101.0,6.663366336633663,0.0,0.0,0.0,4.95625,101.0
LKRULL,2023,WR,16.0,21.7,18.0,0.0,87.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,DEN,L.KRULL,LKRULL_WR,21.75,15.0,0.0,-0.45871559633028175,307.5914498161438,2,31.0,15.0,0.0,0.0,0.0,0.7222222222222222,4.833333333333333,1.35625,18.0
LMCCAFFREY,2023,WR,16.0,26.0,13.0,0.0,130.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,WAS,L.MCCAFFREY,LMCCAFFREY_WR,23.7,14.5,0.0,21.495327102803746,7.286274223530944,2,31.0,14.5,0.0,0.0,0.0,1.0,10.0,1.625,13.0
LMCCONKEY,2022,TE,15.0,148.2,77.0,0.0,602.0,0.0,52.0,6.0,0.0,0.0,0.0,0.0,LAC,L.MCCONKEY,LMCCONKEY_TE,148.2,77.0,0.0,0.0,0.0,1,15.0,77.0,0.0,0.0,0.0,0.6753246753246753,7.818181818181818,9.879999999999999,77.0
LMCCONKEY,2023,WR,16.0,207.1,114.0,0.0,941.0,0.0,77.0,6.0,0.0,0.0,0.0,0.0,LAC,L.MCCONKEY,LMCCONKEY_WR,207.1,114.0,0.0,0.0,0.0,1,16.0,114.0,0.0,0.0,0.0,0.6754385964912281,8.25438596491228,12.94375,114.0
LSCHOONMAKER,2023,WR,16.0,38.7,22.0,0.0,157.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,DAL,L.SCHOONMAKER,LSCHOONMAKER_WR,34.150000000000006,21.5,0.0,30.743243243243246,5.307186060993538,2,31.0,21.5,0.0,0.0,0.0,1.0454545454545454,7.136363636363637,2.41875,22.0
MALIE,2023,WR,16.0,18.7,14.0,0.0,87.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,IND,M.ALIE,MALIE_WR,17.15,13.0,0.0,19.871794871794872,7.823794385386639,2,31.0,13.0,0.0,0.0,0.0,0.7142857142857143,6.214285714285714,1.16875,14.0
MANDREWS,2023,TE,16.0,146.2,56.0,7.0,513.0,9.0,52.0,7.0,0.0,0.0,0.0,0.0,BAL,M.ANDREWS,MANDREWS_TE,134.25,52.0,6.0,19.542109566639404,7.943856516677325,2,31.0,58.0,0.0,0.0,0.0,0.9285714285714286,9.160714285714286,9.1375,63.0
MBROWN,2023,WR,16.0,22.9,25.0,0.0,129.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,KC,M.BROWN,MBROWN_WR,18.549999999999997,19.0,0.0,61.267605633802816,3.0153634002322884,2,31.0,19.0,0.0,0.0,0.0,0.4,5.16,1.43125,25.0
MCARTER,2023,RB,16.0,26.9,8.0,28.0,62.0,127.0,8.0,0.0,0.0,0.0,0.0,0.0,ARI,M.CARTER,MCARTER_RB,24.15,7.5,22.5,25.700934579439256,6.2096831875109535,2,31.0,30.0,36.0,5.25,0.0,0.0,0.0,1.68125,36.0
MEVANS,2022,TE,15.0,169.2,79.0,0.0,502.0,0.0,65.0,9.0,0.0,0.0,0.0,0.0,TB,M.EVANS,MEVANS_TE,169.2,79.0,0.0,0.0,0.0,1,15.0,79.0,0.0,0.0,0.0,0.8227848101265823,6.3544303797468356,11.28,79.0
MEVANS,2023,WR,16.0,174.0,111.0,0.0,680.0,0.0,64.0,7.0,0.0,0.0,0.0,0.0,TB,M.EVANS,MEVANS_WR,174.0,111.0,0.0,0.0,0.0,1,16.0,111.0,0.0,0.0,0.0,0.5765765765765766,6.126126126126126,10.875,111.0
MGESICKI,2022,TE,15.0,85.8,57.0,0.0,418.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,CIN,M.GESICKI,MGESICKI_TE,85.8,57.0,0.0,0.0,0.0,1,15.0,57.0,0.0,0.0,0.0,0.6666666666666666,7.333333333333333,5.72,57.0
MGESICKI,2023,WR,16.0,96.5,82.0,0.0,545.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,CIN,M.GESICKI,MGESICKI_WR,96.5,82.0,0.0,0.0,0.0,1,16.0,82.0,0.0,0.0,0.0,0.43902439024390244,6.646341463414634,6.03125,82.0
